,AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Status,Latitude,Longitude
2251,100.0,Hà Nội,pm25,33.0,25.0,88.0,31.0,6.0,1012.0,70.0,100.0,4.6,27.0,1.0,2021-09-21 07:00:00,Moderate,21.05121,105.78232
2252,105.0,Hà Nội,pm25,6.0,25.0,88.0,11.0,6.0,1012.0,58.0,105.0,4.6,27.0,1.0,2021-09-21 07:00:00,Unhealthy for sensitive groups,21.0072,105.83572
2253,127.0,Cao Bằng,pm10,5.0,23.2,95.3,11.0,1.0,983.7,127.0,86.0,2.0,24.0,1.0,2021-09-21 10:00:00,Unhealthy for sensitive groups,22.6782,106.245
2254,50.0,Hồ Chí Minh,pm25,5.0,23.5,66.0,11.0,6.0,1007.0,45.0,50.0,4.6,30.5,4.8,2021-09-23 15:00:00,Good,10.782978,106.700711
2256,59.0,Hà Nội,pm25,0.1,21.5,56.5,7.4,14.3,1009.5,45.0,59.0,5.1,31.0,2.3,2021-09-23 15:00:00,Moderate,21.0215063,105.8188748
2257,7.0,Gia Lai,pm25,3.0,21.0,97.0,5.0,4.0,921.7,6.0,7.0,18.0,21.5,2.0,2021-09-23 16:00:00,Good,13.998599,107.996482
2263,21.0,Quảng Ninh,pm10,1.0,26.8,87.4,8.0,9.0,999.6,21.0,14.0,37.0,29.1,1.0,2021-09-23 14:00:00,Good,21.0357507,106.7641068
2264,35.0,Bắc Ninh,pm25,1.0,22.0,58.0,4.0,14.0,1010.0,30.0,35.0,7.0,31.0,1.0,2021-09-23 16:00:00,Good,21.1232473,106.2883295
2267,30.0,Hà Nội,pm25,1.0,22.0,58.0,4.0,6.0,1010.0,21.0,30.0,4.6,31.0,3.0,2021-09-23 14:00:00,Good,20.98832,105.854897
2268,19.0,Hà Nội,pm25,3.0,21.5,56.5,19.0,6.0,1009.5,13.0,19.0,4.6,31.0,2.3,2021-09-23 14:00:00,Good,21.01994,105.77056
2269,44.0,Hà Nội,pm25,2.0,21.5,56.5,8.0,6.0,1009.5,36.0,44.0,4.6,31.0,2.3,2021-09-23 15:00:00,Good,21.01525,105.80013
2270,10.0,Đà Nẵng,pm25,1.0,24.0,88.0,10.0,10.0,1006.0,6.0,10.0,34.0,26.0,6.6,2021-09-23 15:00:00,Good,16.074,108.217
2272,89.0,Hà Nội,pm25,8.0,21.5,56.5,12.0,6.0,1009.5,53.0,89.0,4.6,31.0,2.3,2021-09-23 14:00:00,Moderate,21.02022,105.81232
2273,22.0,Hà Nội,pm25,3.0,21.5,56.5,8.0,6.0,1009.5,15.0,22.0,4.6,31.0,2.3,2021-09-23 14:00:00,Good,21.00577,105.74842
2274,91.0,Hà Nội,pm25,4.0,21.5,56.5,15.0,6.0,1009.5,71.0,91.0,4.6,31.0,2.3,2021-09-23 14:00:00,Moderate,21.05121,105.78232
2275,29.0,Hà Nội,pm25,4.0,21.5,56.5,11.0,6.0,1009.5,19.0,29.0,4.6,31.0,2.3,2021-09-23 14:00:00,Good,21.0072,105.83572
2276,113.0,Cao Bằng,pm10,5.0,23.0,57.1,11.0,1.0,983.6,113.0,57.0,1.0,32.6,1.0,2021-09-23 16:00:00,Unhealthy for sensitive groups,22.6782,106.245
2277,53.0,Hồ Chí Minh,pm25,5.0,25.0,74.0,11.0,6.0,1008.0,45.0,53.0,4.6,30.0,2.0,2021-09-30 13:00:00,Moderate,10.782978,106.700711
2279,93.0,Hà Nội,pm25,0.1,22.0,52.0,9.2,34.6,1008.0,45.0,93.0,5.6,33.0,1.0,2021-09-30 13:00:00,Moderate,21.0215063,105.8188748
2280,14.0,Gia Lai,pm25,2.0,19.7,64.0,3.0,10.0,925.5,12.0,14.0,15.0,27.1,1.0,2021-09-30 13:00:00,Good,13.998599,107.996482
2287,63.0,Bắc Ninh,pm25,1.0,22.0,52.0,2.0,34.0,1008.0,52.0,63.0,8.0,33.0,1.0,2021-09-30 13:00:00,Moderate,21.1232473,106.2883295
2290,65.0,Hà Nội,pm25,2.0,23.0,55.0,7.0,6.0,1009.0,47.0,65.0,4.6,33.0,1.0,2021-09-30 11:00:00,Moderate,20.98832,105.854897
2291,78.0,Hà Nội,pm25,8.0,23.0,55.0,29.0,6.0,1009.0,52.0,78.0,4.6,33.0,1.0,2021-09-30 11:00:00,Moderate,21.01994,105.77056
2292,89.0,Hà Nội,pm25,6.0,22.0,52.0,11.0,6.0,1008.0,63.0,89.0,4.6,33.0,1.0,2021-09-30 12:00:00,Moderate,21.01525,105.80013
2293,44.0,Đà Nẵng,pm25,1.0,23.0,55.0,10.0,30.0,1008.0,32.0,44.0,39.0,33.0,3.6,2021-09-30 13:00:00,Good,16.074,108.217
2295,114.0,Hà Nội,pm25,12.0,23.0,55.0,17.0,6.0,1009.0,65.0,114.0,4.6,33.0,1.0,2021-09-30 11:00:00,Unhealthy for sensitive groups,21.02022,105.81232
2296,60.0,Hà Nội,pm25,7.0,23.0,55.0,16.0,6.0,1009.0,40.0,60.0,4.6,33.0,1.0,2021-09-30 11:00:00,Moderate,21.00577,105.74842
2297,101.0,Hà Nội,pm25,27.0,23.0,55.0,28.0,6.0,1009.0,75.0,101.0,4.6,33.0,1.0,2021-09-30 11:00:00,Unhealthy for sensitive groups,21.05121,105.78232
2298,108.0,Hà Nội,pm25,9.0,23.0,55.0,11.0,6.0,1009.0,60.0,108.0,4.6,33.0,1.0,2021-09-30 11:00:00,Unhealthy for sensitive groups,21.0072,105.83572
2299,86.0,Cao Bằng,pm10,5.0,24.2,72.0,1.0,1.0,982.9,86.0,83.0,1.0,29.8,1.0,2021-09-30 13:00:00,Moderate,22.6782,106.245
2300,156.0,Hồ Chí Minh,pm25,5.0,27.0,94.0,11.0,6.0,1005.0,45.0,156.0,4.6,28.0,5.6,2021-10-08 08:00:00,Unhealthy,10.782978,106.700711
2302,114.0,Hà Nội,pm25,0.1,18.0,45.0,6.0,14.7,1006.0,45.0,114.0,5.6,31.0,5.6,2021-10-08 09:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
2303,7.0,Gia Lai,pm25,3.0,20.9,100.0,5.0,7.0,916.9,5.0,7.0,17.0,20.9,4.0,2021-10-08 09:00:00,Good,13.998599,107.996482
2310,88.0,Bắc Ninh,pm25,3.0,18.0,45.0,6.0,22.0,1006.0,58.0,88.0,10.0,31.0,5.6,2021-10-08 09:00:00,Moderate,21.1232473,106.2883295
2313,111.0,Hà Nội,pm25,1.0,19.0,49.5,19.0,6.0,1006.0,65.0,111.0,4.6,30.5,4.1,2021-10-08 07:00:00,Unhealthy for sensitive groups,20.98832,105.854897
2314,94.0,Hà Nội,pm25,5.0,19.0,49.5,26.0,6.0,1006.0,57.0,94.0,4.6,30.5,4.1,2021-10-08 07:00:00,Moderate,21.01994,105.77056
2315,140.0,Hà Nội,pm25,5.0,19.0,49.5,13.0,6.0,1006.0,81.0,140.0,4.6,30.5,4.1,2021-10-08 08:00:00,Unhealthy for sensitive groups,21.01525,105.80013
2316,37.0,Đà Nẵng,pm25,3.0,24.0,88.0,11.0,21.0,1001.0,20.0,37.0,38.0,26.0,2.5,2021-10-08 09:00:00,Good,16.074,108.217
2318,146.0,Hà Nội,pm25,9.0,19.0,49.5,16.0,6.0,1006.0,90.0,146.0,4.6,30.5,4.1,2021-10-08 07:00:00,Unhealthy for sensitive groups,21.02022,105.81232
2319,133.0,Hà Nội,pm25,6.0,19.0,49.5,20.0,6.0,1006.0,69.0,133.0,4.6,30.5,4.1,2021-10-08 07:00:00,Unhealthy for sensitive groups,21.00577,105.74842
2320,152.0,Hà Nội,pm25,31.0,19.0,49.5,29.0,6.0,1006.0,101.0,152.0,4.6,30.5,4.1,2021-10-08 07:00:00,Unhealthy,21.05121,105.78232
2321,132.0,Hà Nội,pm25,9.0,19.0,49.5,11.0,6.0,1006.0,69.0,132.0,4.6,30.5,4.1,2021-10-08 07:00:00,Unhealthy for sensitive groups,21.0072,105.83572
2322,139.0,Cao Bằng,pm25,5.0,21.5,98.2,11.0,1.0,979.7,101.0,139.0,1.0,21.8,1.0,2021-10-08 09:00:00,Unhealthy for sensitive groups,22.6782,106.245
2323,17.0,Hồ Chí Minh,pm25,5.0,25.0,76.5,11.0,6.0,1003.0,45.0,17.0,4.6,29.5,4.6,2021-10-08 16:00:00,Good,10.782978,106.700711
2325,46.0,Hà Nội,pm25,0.1,23.0,100.0,7.8,4.1,1008.5,45.0,46.0,5.1,23.0,4.3,2021-10-11 08:00:00,Good,21.0215063,105.8188748
2326,18.0,Gia Lai,pm10,5.0,21.2,95.2,7.0,2.0,921.0,18.0,17.0,16.0,22.0,1.0,2021-10-11 08:00:00,Good,13.998599,107.996482
2336,13.0,Hà Nội,pm25,2.0,24.0,100.0,5.0,6.0,1005.0,8.0,13.0,4.6,24.0,4.1,2021-10-10 20:00:00,Good,20.98832,105.854897
2337,11.0,Hà Nội,pm25,3.0,24.0,100.0,18.0,6.0,1005.0,8.0,11.0,4.6,24.0,4.1,2021-10-10 20:00:00,Good,21.01994,105.77056
2338,21.0,Hà Nội,pm25,3.0,23.0,100.0,14.0,6.0,1008.0,9.0,21.0,4.6,23.0,4.1,2021-10-11 07:00:00,Good,21.01525,105.80013
2339,62.0,Đà Nẵng,pm25,9.0,25.0,79.0,11.0,11.0,1006.0,40.0,62.0,35.0,29.0,1.0,2021-10-11 08:00:00,Moderate,16.074,108.217
2341,45.0,Hà Nội,pm10,8.0,24.0,100.0,9.0,6.0,1005.0,45.0,41.0,4.6,24.0,4.6,2021-10-10 20:00:00,Good,21.02022,105.81232
2342,54.0,Hà Nội,pm25,6.0,24.0,100.0,20.0,6.0,1005.0,32.0,54.0,4.6,24.0,3.6,2021-10-09 17:00:00,Moderate,21.00577,105.74842
2343,38.0,Hà Nội,pm10,5.0,24.0,100.0,19.0,6.0,1005.0,38.0,37.0,4.6,24.0,4.1,2021-10-10 20:00:00,Good,21.05121,105.78232
2345,17.0,Cao Bằng,pm25,5.0,21.0,95.8,11.0,1.0,982.6,17.0,17.0,2.0,21.7,3.0,2021-10-11 08:00:00,Good,22.6782,106.245
2346,30.0,Hồ Chí Minh,pm25,5.0,25.0,76.5,11.0,6.0,1003.0,45.0,30.0,4.6,29.5,4.6,2021-10-13 11:00:00,Good,10.782978,106.700711
2348,50.0,Hà Nội,pm25,0.1,24.0,100.0,6.0,5.7,1008.5,45.0,50.0,5.1,24.0,5.4,2021-10-14 09:00:00,Good,21.0215063,105.8188748
2349,22.0,Gia Lai,pm25,4.0,21.4,76.7,11.0,4.0,921.5,15.0,22.0,17.0,25.8,1.0,2021-10-14 09:00:00,Good,13.998599,107.996482
2353,2.0,Lào Cai,pm10,44.0,22.4,93.0,1.0,2.0,999.9,2.0,12.0,1.5,23.6,2.0,2021-10-14 09:00:00,Good,22.3221386,104.1214227
2356,26.0,Bắc Ninh,pm10,1.0,24.0,100.0,1.0,17.0,1008.5,26.0,15.0,7.0,24.0,5.4,2021-10-14 09:00:00,Good,21.1232473,106.2883295
2359,16.0,Hà Nội,pm25,2.0,24.0,100.0,5.0,6.0,1008.5,15.0,16.0,4.6,24.0,5.4,2021-10-13 15:00:00,Good,20.98832,105.854897
2360,33.0,Hà Nội,pm25,4.0,24.0,100.0,25.0,6.0,1008.5,23.0,33.0,4.6,24.0,5.4,2021-10-13 15:00:00,Good,21.01994,105.77056
2361,36.0,Hà Nội,pm25,4.0,24.0,100.0,15.0,6.0,1008.5,28.0,36.0,4.6,24.0,5.4,2021-10-13 17:00:00,Good,21.01525,105.80013
2362,50.0,Đà Nẵng,pm25,9.0,25.5,68.0,11.0,11.0,1004.5,36.0,50.0,38.0,32.0,3.6,2021-10-14 09:00:00,Good,16.074,108.217
2364,61.0,Hà Nội,pm25,10.0,24.0,100.0,13.0,6.0,1008.5,55.0,61.0,4.6,24.0,5.4,2021-10-13 15:00:00,Moderate,21.02022,105.81232
2366,53.0,Hà Nội,pm10,20.0,24.0,100.0,22.0,6.0,1008.5,53.0,42.0,4.6,24.0,5.4,2021-10-13 15:00:00,Moderate,21.05121,105.78232
2368,20.0,Cao Bằng,pm10,5.0,21.4,96.4,11.0,1.0,984.5,20.0,18.0,1.0,22.0,3.0,2021-10-14 09:00:00,Good,22.6782,106.245
2371,53.0,Hà Nội,pm25,0.1,19.0,100.0,6.9,2.5,1021.0,45.0,53.0,5.1,19.0,2.5,2021-10-18 10:00:00,Moderate,21.0215063,105.8188748
2372,4.0,Gia Lai,pm10,1.0,20.8,93.5,1.0,6.0,924.9,4.0,3.0,17.0,21.9,2.0,2021-10-18 10:00:00,Good,13.998599,107.996482
2379,32.0,Bắc Ninh,pm25,2.0,16.8,92.7,3.0,9.0,1004.2,22.0,32.0,7.0,18.0,3.0,2021-10-18 10:00:00,Good,21.1232473,106.2883295
2382,40.0,Hà Nội,pm25,3.0,24.0,100.0,11.0,6.0,1008.5,23.0,40.0,4.6,24.0,5.4,2021-10-18 08:00:00,Good,20.98832,105.854897
2383,35.0,Hà Nội,pm10,6.0,24.0,100.0,30.0,6.0,1008.5,35.0,19.0,4.6,24.0,5.4,2021-10-18 08:00:00,Good,21.01994,105.77056
2384,18.0,Hà Nội,pm25,4.0,24.0,100.0,13.0,6.0,1008.5,12.0,18.0,4.6,24.0,5.4,2021-10-18 09:00:00,Good,21.01525,105.80013
2385,2.0,Đà Nẵng,pm25,1.0,25.0,88.0,11.0,21.0,1013.5,1.0,2.0,35.0,27.0,1.8,2021-10-18 10:00:00,Good,16.074,108.217
2387,39.0,Hà Nội,pm10,26.0,24.0,100.0,25.0,6.0,1008.5,39.0,54.0,4.6,24.0,5.4,2021-10-18 08:00:00,Good,21.02022,105.81232
2388,31.0,Hà Nội,pm25,4.0,19.0,100.0,19.0,6.0,1021.0,17.0,31.0,4.6,19.0,2.5,2021-10-18 08:00:00,Good,21.00577,105.74842
2389,56.0,Hà Nội,pm25,17.0,24.0,100.0,22.0,6.0,1008.5,45.0,56.0,4.6,24.0,5.4,2021-10-18 08:00:00,Moderate,21.05121,105.78232
2390,42.0,Hà Nội,pm25,4.0,24.0,100.0,11.0,6.0,1003.0,27.0,42.0,4.6,24.0,5.6,2021-10-18 08:00:00,Good,21.0072,105.83572
2391,113.0,Cao Bằng,pm10,5.0,15.9,89.8,11.0,1.0,992.1,113.0,70.0,1.0,17.6,1.0,2021-10-18 10:00:00,Unhealthy for sensitive groups,22.6782,106.245
2394,173.0,Hà Nội,pm25,0.2,24.0,97.0,22.0,6.5,1016.5,45.0,173.0,6.6,24.5,2.8,2021-10-20 08:00:00,Unhealthy,21.0215063,105.8188748
2395,25.0,Gia Lai,pm25,4.0,20.4,90.7,6.0,3.0,928.7,21.0,25.0,17.0,22.0,1.0,2021-10-20 08:00:00,Good,13.998599,107.996482
2402,24.0,Bắc Ninh,pm25,2.0,21.0,94.0,2.0,11.0,1019.5,17.0,24.0,22.0,0.5,10.8,2021-10-19 11:00:00,Good,21.1232473,106.2883295
2405,75.0,Hà Nội,pm25,6.0,22.0,100.0,14.0,6.0,1016.0,42.0,75.0,4.6,22.0,1.0,2021-10-19 21:00:00,Moderate,20.98832,105.854897
2406,155.0,Hà Nội,pm25,17.0,24.0,97.0,38.0,6.0,1016.5,87.0,155.0,4.6,24.5,2.8,2021-10-20 08:00:00,Unhealthy,21.01994,105.77056
2407,107.0,Hà Nội,pm25,10.0,24.0,97.0,21.0,6.0,1016.5,83.0,107.0,4.6,24.5,2.8,2021-10-20 08:00:00,Unhealthy for sensitive groups,21.01525,105.80013
2408,45.0,Đà Nẵng,pm25,4.0,24.0,78.0,12.0,15.0,1016.0,33.0,45.0,12.0,28.0,2.0,2021-10-20 08:00:00,Good,16.074,108.217
2410,107.0,Hà Nội,pm25,10.0,22.0,100.0,33.0,6.0,1016.0,78.0,107.0,4.6,22.0,1.0,2021-10-19 21:00:00,Unhealthy for sensitive groups,21.02022,105.81232
2411,70.0,Hà Nội,pm25,12.0,22.0,100.0,33.0,6.0,1016.0,47.0,70.0,4.6,22.0,1.0,2021-10-19 21:00:00,Moderate,21.00577,105.74842
2412,114.0,Hà Nội,pm25,26.0,22.0,100.0,27.0,6.0,1016.0,85.0,114.0,4.6,22.0,1.0,2021-10-19 21:00:00,Unhealthy for sensitive groups,21.05121,105.78232
2413,80.0,Hà Nội,pm25,14.0,22.0,100.0,11.0,6.0,1016.0,55.0,80.0,4.6,22.0,1.0,2021-10-19 21:00:00,Moderate,21.0072,105.83572
2414,138.0,Cao Bằng,pm10,5.0,21.0,94.1,11.0,1.0,987.5,138.0,76.0,1.0,22.0,1.0,2021-10-20 09:00:00,Unhealthy for sensitive groups,22.6782,106.245
2415,46.0,Hồ Chí Minh,pm25,5.0,25.0,70.0,11.0,6.0,1008.0,45.0,46.0,4.6,31.0,3.0,2021-10-25 13:00:00,Good,10.782978,106.700711
2417,109.0,Hà Nội,pm25,0.1,11.0,36.0,11.0,15.9,1015.0,45.0,109.0,6.1,27.0,1.0,2021-10-25 14:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
2418,8.0,Gia Lai,pm25,1.0,17.6,58.5,1.0,12.0,924.1,7.0,8.0,16.0,26.4,4.0,2021-10-25 14:00:00,Good,13.998599,107.996482
2428,79.0,Hà Nội,pm25,3.0,12.0,41.0,7.0,6.0,1018.0,49.0,79.0,4.6,26.0,2.0,2021-10-25 11:00:00,Moderate,20.98832,105.854897
2429,70.0,Hà Nội,pm25,5.0,12.5,42.5,32.0,6.0,1017.5,49.0,70.0,4.6,26.0,2.3,2021-10-25 11:00:00,Moderate,21.01994,105.77056
2430,116.0,Hà Nội,pm25,3.0,11.0,36.0,11.0,6.0,1015.0,69.0,116.0,4.6,27.0,1.0,2021-10-25 13:00:00,Unhealthy for sensitive groups,21.01525,105.80013
2431,24.0,Đà Nẵng,pm25,2.0,22.0,74.0,14.0,40.0,1013.0,15.0,24.0,12.0,27.0,5.6,2021-10-25 14:00:00,Good,16.074,108.217
2433,124.0,Hà Nội,pm25,13.0,12.5,42.5,26.0,6.0,1017.5,78.0,124.0,4.6,26.0,2.3,2021-10-25 11:00:00,Unhealthy for sensitive groups,21.02022,105.81232
2434,55.0,Hà Nội,pm25,3.0,12.0,41.0,21.0,6.0,1018.0,49.0,55.0,4.6,26.0,2.0,2021-10-25 11:00:00,Moderate,21.00577,105.74842
2435,122.0,Hà Nội,pm25,16.0,12.5,42.5,21.0,6.0,1017.5,79.0,122.0,4.6,26.0,2.3,2021-10-25 11:00:00,Unhealthy for sensitive groups,21.05121,105.78232
2436,82.0,Hà Nội,pm25,3.0,12.0,41.0,11.0,6.0,1018.0,53.0,82.0,4.6,26.0,2.0,2021-10-25 11:00:00,Moderate,21.0072,105.83572
2437,142.0,Cao Bằng,pm10,5.0,15.1,48.1,11.0,1.0,987.9,142.0,104.0,1.0,27.0,1.0,2021-10-25 14:00:00,Unhealthy for sensitive groups,22.6782,106.245
2438,82.0,Hồ Chí Minh,pm25,5.0,23.5,57.0,11.0,6.0,1009.5,45.0,82.0,4.6,33.0,2.3,2021-11-01 13:00:00,Moderate,10.782978,106.700711
2440,34.0,Hà Nội,pm25,0.1,22.0,100.0,6.4,4.1,1017.0,45.0,34.0,5.1,22.0,3.0,2021-11-01 12:00:00,Good,21.0215063,105.8188748
2441,8.0,Gia Lai,pm25,1.0,19.3,62.0,1.0,10.0,928.3,7.0,8.0,17.0,27.2,5.0,2021-11-01 13:00:00,Good,13.998599,107.996482
2451,18.0,Hà Nội,pm25,5.0,21.0,100.0,6.0,6.0,1018.0,10.0,18.0,4.6,21.0,2.5,2021-11-01 11:00:00,Good,20.98832,105.854897
2452,43.0,Hà Nội,pm25,6.0,21.0,100.0,22.0,6.0,1017.5,26.0,43.0,4.6,21.0,2.5,2021-11-01 11:00:00,Good,21.01994,105.77056
2453,26.0,Hà Nội,pm25,5.0,21.0,100.0,15.0,6.0,1017.5,19.0,26.0,4.6,21.0,2.5,2021-11-01 12:00:00,Good,21.01525,105.80013
2454,21.0,Đà Nẵng,pm25,1.0,24.0,83.0,15.0,23.0,1014.0,12.0,21.0,12.0,27.0,1.5,2021-11-01 13:00:00,Good,16.074,108.217
2456,28.0,Hà Nội,pm25,5.0,21.0,100.0,11.0,6.0,1017.5,28.0,28.0,4.6,21.0,2.5,2021-11-01 11:00:00,Good,21.02022,105.81232
2457,24.0,Hà Nội,pm25,4.0,21.0,100.0,16.0,6.0,1017.5,19.0,24.0,4.6,21.0,2.5,2021-11-01 11:00:00,Good,21.00577,105.74842
2458,44.0,Hà Nội,pm10,22.0,21.0,100.0,23.0,6.0,1019.0,44.0,40.0,4.6,21.0,2.5,2021-11-01 08:00:00,Good,21.05121,105.78232
2459,24.0,Hà Nội,pm25,5.0,21.0,100.0,11.0,6.0,1017.5,19.0,24.0,4.6,21.0,2.5,2021-11-01 11:00:00,Good,21.0072,105.83572
2460,23.0,Cao Bằng,pm25,5.0,19.5,95.8,11.0,1.0,991.9,17.0,23.0,2.0,20.2,1.0,2021-11-01 13:00:00,Good,22.6782,106.245
2461,9.0,Hồ Chí Minh,pm25,5.0,24.0,76.0,11.0,6.0,1010.5,45.0,9.0,4.6,28.5,2.0,2021-11-04 04:00:00,Good,10.782978,106.700711
2463,87.0,Hà Nội,pm25,0.3,22.0,91.0,19.2,2.9,1014.0,45.0,87.0,5.6,23.5,3.6,2021-11-04 07:00:00,Moderate,21.0215063,105.8188748
2464,17.0,Gia Lai,pm25,1.0,19.0,92.8,2.0,4.0,926.1,13.0,17.0,1.0,20.2,2.0,2021-11-04 08:00:00,Good,13.998599,107.996482
2470,46.0,Quảng Ninh,pm25,10.0,22.9,98.8,24.0,2.0,1001.3,44.0,46.0,35.0,23.1,3.0,2021-11-04 08:00:00,Good,21.0357507,106.7641068
2474,62.0,Hà Nội,pm25,15.0,22.0,94.0,23.0,6.0,1014.0,34.0,62.0,4.6,23.0,1.5,2021-11-03 20:00:00,Moderate,20.98832,105.854897
2475,121.0,Hà Nội,pm25,64.0,22.5,94.0,48.0,6.0,1014.0,76.0,121.0,4.6,23.5,1.8,2021-11-03 20:00:00,Unhealthy for sensitive groups,21.01994,105.77056
2476,65.0,Hà Nội,pm25,5.0,22.0,91.0,17.0,6.0,1014.0,56.0,65.0,4.6,23.5,3.6,2021-11-04 07:00:00,Moderate,21.01525,105.80013
2477,38.0,Đà Nẵng,pm25,7.0,24.0,78.0,24.0,14.0,1014.0,26.0,38.0,13.0,28.0,0.5,2021-11-04 08:00:00,Good,16.074,108.217
2479,103.0,Hà Nội,pm25,21.0,23.0,94.0,44.0,6.0,1013.0,72.0,103.0,4.6,24.0,2.0,2021-11-03 17:00:00,Unhealthy for sensitive groups,21.02022,105.81232
2480,72.0,Hà Nội,pm25,20.0,23.0,94.0,47.0,6.0,1014.5,42.0,72.0,4.6,24.0,2.5,2021-11-03 20:00:00,Moderate,21.00577,105.74842
2481,109.0,Hà Nội,pm25,33.0,23.0,94.0,46.0,6.0,1014.0,83.0,109.0,4.6,24.0,2.5,2021-11-03 20:00:00,Unhealthy for sensitive groups,21.05121,105.78232
2482,72.0,Hà Nội,pm25,39.0,23.0,94.0,11.0,6.0,1014.5,52.0,72.0,4.6,24.0,2.5,2021-11-03 20:00:00,Moderate,21.0072,105.83572
2483,54.0,Cao Bằng,pm10,5.0,19.9,86.3,11.0,1.0,985.1,54.0,21.0,5.0,22.3,1.0,2021-11-03 17:00:00,Moderate,22.6782,106.245
2484,78.0,Hồ Chí Minh,pm25,5.0,24.0,62.0,11.0,6.0,1009.0,45.0,78.0,4.6,32.0,1.8,2021-11-07 10:00:00,Moderate,10.782978,106.700711
2486,68.0,Hà Nội,pm25,0.1,27.0,100.0,10.1,2.1,1012.0,45.0,68.0,5.6,27.0,2.5,2021-11-07 10:00:00,Moderate,21.0215063,105.8188748
2487,27.0,Gia Lai,pm25,1.0,18.7,56.4,2.0,7.0,924.1,21.0,27.0,1.0,28.2,3.0,2021-11-07 10:00:00,Good,13.998599,107.996482
2493,21.0,Quảng Ninh,pm10,12.0,25.6,81.9,10.0,13.0,999.6,21.0,19.0,25.0,29.0,1.0,2021-11-07 10:00:00,Good,21.0357507,106.7641068
2497,41.0,Hà Nội,pm25,2.0,27.0,97.0,2.0,6.0,1012.0,24.0,41.0,4.6,27.5,2.3,2021-11-07 08:00:00,Good,20.98832,105.854897
2498,54.0,Hà Nội,pm25,5.0,27.0,97.0,25.0,6.0,1012.0,40.0,54.0,4.6,27.5,2.3,2021-11-07 08:00:00,Moderate,21.01994,105.77056
2499,48.0,Hà Nội,pm10,3.0,27.0,97.0,7.0,6.0,1012.0,48.0,43.0,4.6,27.5,2.3,2021-11-07 09:00:00,Good,21.01525,105.80013
2500,45.0,Đà Nẵng,pm25,3.0,24.0,70.0,12.0,18.0,1011.0,32.0,45.0,12.0,30.0,2.5,2021-11-07 10:00:00,Good,16.074,108.217
2502,86.0,Hà Nội,pm25,19.0,27.0,97.0,32.0,6.0,1012.0,65.0,86.0,4.6,27.5,2.3,2021-11-07 08:00:00,Moderate,21.02022,105.81232
2503,42.0,Hà Nội,pm25,3.0,27.0,97.0,16.0,6.0,1012.0,33.0,42.0,4.6,27.5,2.3,2021-11-07 08:00:00,Good,21.00577,105.74842
2504,86.0,Hà Nội,pm25,23.0,27.0,97.0,23.0,6.0,1012.0,73.0,86.0,4.6,27.5,2.3,2021-11-07 08:00:00,Moderate,21.05121,105.78232
2505,35.0,Hà Nội,pm25,2.0,27.0,97.0,11.0,6.0,1012.0,29.0,35.0,4.6,27.5,2.3,2021-11-07 08:00:00,Good,21.0072,105.83572
2507,97.0,Hồ Chí Minh,pm25,5.0,24.0,66.0,11.0,6.0,1010.0,45.0,97.0,4.6,31.0,2.8,2021-11-10 10:00:00,Moderate,10.782978,106.700711
2509,59.0,Hà Nội,pm25,0.1,6.0,37.0,7.8,6.5,1023.0,45.0,59.0,6.1,21.0,3.0,2021-11-10 10:00:00,Moderate,21.0215063,105.8188748
2510,6.0,Gia Lai,pm25,1.0,18.1,82.5,1.0,18.0,925.9,6.0,6.0,1.0,21.2,4.0,2021-11-10 10:00:00,Good,13.998599,107.996482
2516,35.0,Quảng Ninh,pm10,25.0,11.5,68.3,5.0,22.0,1008.4,35.0,18.0,23.0,17.4,1.0,2021-11-10 10:00:00,Good,21.0357507,106.7641068
2520,4.0,Hà Nội,pm25,1.0,6.5,39.5,3.0,6.0,1024.0,3.0,4.0,4.6,20.5,2.8,2021-11-10 08:00:00,Good,20.98832,105.854897
2521,40.0,Hà Nội,pm25,5.0,6.5,39.5,33.0,6.0,1024.0,33.0,40.0,4.6,20.5,2.8,2021-11-10 08:00:00,Good,21.01994,105.77056
2522,74.0,Hà Nội,pm25,4.0,6.0,37.0,13.0,6.0,1023.0,52.0,74.0,4.6,21.0,3.0,2021-11-10 10:00:00,Moderate,21.01525,105.80013
2523,11.0,Đà Nẵng,pm25,1.0,21.0,94.0,11.0,26.0,1015.0,7.0,11.0,12.0,22.0,3.0,2021-11-09 00:00:00,Good,16.074,108.217
2525,55.0,Hà Nội,pm10,15.0,6.5,39.5,20.0,6.0,1024.0,55.0,46.0,4.6,20.5,2.8,2021-11-10 08:00:00,Moderate,21.02022,105.81232
2526,27.0,Hà Nội,pm25,3.0,6.5,39.5,21.0,6.0,1024.0,19.0,27.0,4.6,20.5,2.8,2021-11-10 08:00:00,Good,21.00577,105.74842
2527,57.0,Hà Nội,pm10,19.0,6.5,39.5,24.0,6.0,1024.0,57.0,52.0,4.6,20.5,2.8,2021-11-10 08:00:00,Moderate,21.05121,105.78232
2528,25.0,Hà Nội,pm10,5.0,6.5,39.5,11.0,6.0,1024.0,25.0,32.0,4.6,20.5,2.8,2021-11-10 08:00:00,Good,21.0072,105.83572
